period,respondent,respondent-name,Day-ahead demand forecast,Total interchange,Solar,Wind,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,hour_sin,hour_cos,month_sin,month_cos,day_of_year,doy_sin,doy_cos,day_of_week,dow_sin,dow_cos,is_weekend,Pct_Solar,Pct_Wind,DA_forecast_yesterday,unexpect_dem_diff,lag_interchange_1h,lag_interchange_24h,interchange_roll_mean_3h,Net_generation_lag_1,Demand_30d_avg,Day-ahead demand forecast_30d_avg,Solar_30d_avg,Wind_30d_avg,Net generation_30d_avg,Total interchange_30d_avg,Pct_Solar_30d_avg,Pct_Wind_30d_avg,ALLSKY_SFC_SW_DWN_30d_avg,T2M_30d_avg,WSC_30d_avg,unexpect_dem_diff_30d_avg
2021-04-30 05:00:00,MIDW,Midwest,66307,-3308,1,9050,2021,4,30,5,0.0,8.23,5.75,MIDW,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.001559697418700772,14.115261639241988,68219.0,-1496.0,-3382.0,-3565.0,-3413.0,68133.0,69890.33472222222,70334.61666666667,193.18194444444444,11316.051388888889,66053.04583333334,-4577.384722222222,0.2833770490687015,17.23863421492321,201.60793055555555,9.478125,6.922652777777778,-424.4194444444444
2021-04-30 06:00:00,MIDW,Midwest,64222,-4082,1,9483,2021,4,30,6,0.0,8.26,3.25,MIDW,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.0016550537064927756,15.69487429867099,64876.0,-1187.0,-3308.0,-3534.0,-3381.0,64115.0,69888.28333333334,70333.075,193.18333333333334,11305.693055555555,66054.35138888888,-4573.916666666667,0.28337934775440493,17.220875201731303,201.60793055555555,9.486583333333334,6.914611111111112,-427.5763888888889
2021-04-30 07:00:00,MIDW,Midwest,62519,-3632,1,10771,2021,4,30,7,0.0,7.5,3.8,MIDW,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.001680898272036576,18.104955288105966,62983.0,-522.0,-4082.0,-3742.0,-3590.6666666666665,60421.0,69886.10972222222,70330.71388888889,193.18472222222223,11296.611111111111,66056.32777777778,-4569.823611111111,0.28338168233533834,17.20461907751856,201.60793055555555,9.495125,6.906888888888889,-429.6847222222222
2021-04-30 08:00:00,MIDW,Midwest,61662,-3674,1,11766,2021,4,30,8,0.0,6.83,6.56,MIDW,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.0016970149507017156,19.967077909956387,61980.0,-133.0,-3632.0,-3834.0,-3674.0,59492.0,69883.5625,70327.63055555556,193.1861111111111,11289.15138888889,66057.27777777778,-4566.211111111111,0.2833840393005477,17.191485465818673,201.60793055555555,9.50423611111111,6.903319444444445,-431.2402777777778
2021-04-30 09:00:00,MIDW,Midwest,61744,-3510,1,12177,2021,4,30,9,0.0,7.75,9.42,MIDW,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.001687877662627013,20.553286297809134,61954.0,-38.0,-3674.0,-3614.0,-3796.0,58927.0,69881.01388888889,70323.925,193.1875,11281.959722222222,66058.59305555555,-4562.468055555555,0.28338638357507906,17.17868593328133,201.60793055555555,9.515777777777778,6.903888888888889,-432.0625
2021-04-30 10:00:00,MIDW,Midwest,63349,-3002,1,12837,2021,4,30,10,0.0,8.22,10.46,MIDW,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.001640285409661281,21.056343803821864,63594.0,-661.0,-3510.0,-3293.0,-3605.3333333333335,59246.0,69878.52916666666,70319.57777777778,193.1888888888889,11275.481944444444,66059.99305555556,-4558.643055555555,0.2833886617492592,17.167390227040137,201.60793055555555,9.52925,6.906375000000001,-432.2611111111111
2021-04-30 11:00:00,MIDW,Midwest,66901,-3174,1,13202,2021,4,30,11,74.5,8.44,9.86,MIDW,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.001579479403588577,20.852287086176396,67371.0,-2092.0,-3002.0,-2751.0,-3395.3333333333335,60965.0,69873.82361111112,70314.06944444444,193.19027777777777,11269.106944444444,66058.14722222222,-4555.981944444445,0.283390855470653,17.158123505401857,201.70393055555553,9.544152777777779,6.908291666666667,-434.0736111111111
2021-04-30 12:00:00,MIDW,Midwest,71002,-3368,40,13813,2021,4,30,12,253.2,9.99,9.37,MIDW,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.05949636328479421,20.545581651321562,71740.0,-2466.0,-3174.0,-3493.0,-3228.6666666666665,63312.0,69867.10972222222,70307.07083333333,193.24444444444444,11263.970833333333,66054.18055555556,-4553.420833333334,0.28347150764448986,17.15195811613955,201.8684166666667,9.560166666666667,6.910666666666666,-437.31111111111113
2021-04-30 13:00:00,MIDW,Midwest,73780,-2983,164,14368,2021,4,30,13,455.75,11.13,12.7,MIDW,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.23338883433662072,20.447138852125406,74355.0,-2240.0,-3368.0,-3154.0,-3181.3333333333335,67231.0,69860.61527777778,70300.3138888889,193.34583333333333,11260.259722222223,66052.15416666666,-4548.888888888889,0.28361945301351693,17.147361901883865,202.02036111111113,9.57488888888889,6.914763888888888,-441.21805555555557
2021-04-30 14:00:00,MIDW,Midwest,74617,-3454,349,12429,2021,4,30,14,649.55,11.66,11.94,MIDW,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.4924718133969266,17.538487589428083,75658.0,-2480.0,-2983.0,-3524.0,-3175.0,70269.0,69854.73611111111,70293.98333333334,193.29583333333332,11252.781944444445,66049.39861111112,-4545.709722222222,0.2835694472955633,17.13776080511286,202.15769444444442,9.588138888888889,6.918166666666666,-445.5541666666667
2021-04-30 15:00:00,MIDW,Midwest,75071,-3766,393,10413,2021,4,30,15,790.25,12.24,10.33,MIDW,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.5539190122482347,14.67673962987498,76947.0,-3339.0,-3454.0,-3715.0,-3268.3333333333335,70867.0,69849.08333333333,70288.26388888889,193.1486111111111,11242.325,66045.80416666667,-4543.577777777778,0.2833963209631596,17.124258218398424,202.26227777777777,9.60025,6.9203472222222215,-451.3888888888889
2021-04-30 16:00:00,MIDW,Midwest,75465,-3864,495,9118,2021,4,30,16,899.75,12.89,8.85,MIDW,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.6942204395326985,12.787680742745748,78105.0,-3954.0,-3766.0,-3747.0,-3401.0,70949.0,69844.1888888889,70283.35277777778,193.10833333333332,11231.004166666668,66042.48888888888,-4541.795833333334,0.28337289520414594,17.10947074900587,202.3588472222222,9.611513888888888,6.920444444444445,-458.3041666666667
2021-04-30 17:00:00,MIDW,Midwest,75765,-4013,484,7222,2021,4,30,17,962.0,13.64,7.66,MIDW,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.6803581720294072,10.151956029744584,78863.0,-4660.0,-3864.0,-3365.0,-3694.6666666666665,71303.0,69839.70555555556,70279.24444444444,193.04305555555555,11217.205555555556,66039.71111111112,-4539.794444444445,0.2833094831535767,17.090990031013405,202.509375,9.6225,6.9181944444444445,-466.24444444444447
2021-04-30 18:00:00,MIDW,Midwest,75821,-4525,491,7128,2021,4,30,18,955.7,14.32,6.69,MIDW,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.6934440584131288,10.066943479366156,79348.0,-5073.0,-4013.0,-3187.0,-3881.0,71139.0,69835.89583333333,70275.64166666666,193.01388888888889,11203.433333333332,66036.70694444445,-4538.897222222222,0.2832980612464492,17.072530418764554,202.92231944444444,9.633916666666666,6.91386111111111,-474.5416666666667
2021-04-30 19:00:00,MIDW,Midwest,75830,-4529,525,6689,2021,4,30,19,889.28,14.81,6.17,MIDW,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.7435418082936778,9.473430772716974,79584.0,-5404.0,-4525.0,-3450.0,-4134.0,70806.0,69832.24444444444,70272.53888888888,193.1472222222222,11188.831944444444,66033.22361111111,-4538.555555555556,0.28351584309035327,17.05301157512298,203.43444444444444,9.646541666666668,6.908222222222222,-483.2916666666667
2021-04-30 20:00:00,MIDW,Midwest,75441,-4034,486,6730,2021,4,30,20,765.6,14.94,5.75,MIDW,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.6855982055948199,9.493983382002341,79374.0,-5327.0,-4529.0,-3887.0,-4355.666666666667,70608.0,69829.80138888888,70269.93333333333,193.2277777777778,11174.234722222222,66031.45416666666,-4537.565277777778,0.28364428758934257,17.03301568889536,204.00756944444447,9.660361111111111,6.901583333333334,-491.1763888888889
2021-04-30 21:00:00,MIDW,Midwest,74908,-4394,469,6952,2021,4,30,21,598.7,14.72,5.25,MIDW,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.6676821889725667,9.897071594322567,78908.0,-5256.0,-4034.0,-3543.0,-4362.666666666667,70887.0,69828.78333333334,70267.59583333334,193.30972222222223,11160.091666666667,66030.85555555555,-4536.966666666666,0.28376588996675794,17.013087836240473,204.46895833333332,9.674972222222221,6.894124999999999,-497.48055555555555
2021-04-30 22:00:00,MIDW,Midwest,74771,-3956,405,7322,2021,4,30,22,402.08,14.12,4.49,MIDW,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.5745984904375461,10.38817320242892,78678.0,-5145.0,-4394.0,-3149.0,-4319.0,70243.0,69828.09861111111,70265.16388888888,193.4111111111111,11146.9,66030.70138888889,-4536.115277777778,0.28391076528119713,16.99442411846115,204.80076388888892,9.690222222222221,6.885972222222222,-502.81805555555553
2021-04-30 23:00:00,MIDW,Midwest,74637,-3999,324,7912,2021,4,30,23,195.55,12.95,3.54,MIDW,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,120,0.8800122039735357,-0.47495107206704995,4,-0.433883739117558,-0.9009688679024191,0,0.46182792633559494,11.277723929528479,78281.0,-5182.0,-3956.0,-2154.0,-4128.0,70484.0,69826.71111111112,70262.28055555555,193.40694444444443,11135.0625,66030.09166666666,-4535.430555555556,0.2839088518324098,16.977753338361932,205.01493055555557,9.705166666666667,6.877680555555555,-507.6722222222222
2021-05-01 00:00:00,MIDW,Midwest,74193,-3668,201,8788,2021,5,1,0,17.73,9.65,3.44,MIDW,0.0,1.0,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.28757421847056297,12.573145432434366,77564.0,-4911.0,-3999.0,-2548.0,-4116.333333333333,70156.0,69824.11111111111,70257.99583333333,193.46944444444443,11125.218055555555,66028.10416666667,-4534.729166666667,0.2840044909227725,16.96430164728298,205.03879166666667,9.71675,6.870208333333333,-511.9972222222222
2021-05-01 01:00:00,MIDW,Midwest,73609,-3827,34,9332,2021,5,1,1,0.0,6.9,4.56,MIDW,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.04913365800083816,13.485744013641815,77046.0,-5131.0,-3668.0,-2823.0,-3874.3333333333335,69895.0,69817.51527777778,70250.66111111111,193.4986111111111,11117.920833333334,66023.68055555556,-4532.45,0.2840477879892807,16.95504453887281,205.03879166666667,9.7255,6.864249999999999,-518.2138888888888
2021-05-01 02:00:00,MIDW,Midwest,73635,-4196,1,12331,2021,5,1,2,0.0,5.62,5.55,MIDW,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.001438186734165564,17.73428061899557,77111.0,-4719.0,-3827.0,-3404.0,-3831.3333333333335,69199.0,69809.90694444445,70243.02777777778,193.5,11118.0,66019.35416666667,-4529.677777777778,0.28404978547085596,16.956209653210482,205.03879166666667,9.733555555555556,6.8594583333333325,-525.8833333333333
2021-05-01 03:00:00,MIDW,Midwest,71478,-3517,0,15162,2021,5,1,3,0.0,4.88,6.26,MIDW,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,22.156301145662848,74226.0,-3601.0,-4196.0,-3453.0,-3897.0,69532.0,69802.25694444444,70235.5638888889,193.5,11123.552777777777,66016.65138888889,-4525.469444444445,0.28404978547085596,16.964950471877565,205.03879166666667,9.741736111111111,6.8556388888888895,-533.6847222222223
2021-05-01 04:00:00,MIDW,Midwest,68039,-3301,1,15033,2021,5,1,4,0.0,4.81,6.7,MIDW,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0015398355455637338,23.14834775645961,70103.0,-3028.0,-3517.0,-3382.0,-3846.6666666666665,68432.0,69793.86111111111,70227.67222222222,193.5013888888889,11129.263888888889,66013.40277777778,-4521.065277777778,0.2840519241313359,16.974556617607217,205.03879166666667,9.750416666666666,6.852652777777777,-541.7513888888889
2021-05-01 05:00:00,MIDW,Midwest,64559,-2683,0,14514,2021,5,1,5,0.0,4.59,6.86,MIDW,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,23.42441213021094,66307.0,-2740.0,-3301.0,-3308.0,-3671.3333333333335,64942.0,69783.67083333334,70218.92638888888,193.5013888888889,11135.233333333334,66007.9361111111,-4517.016666666666,0.2840519241313359,16.985558604001483,205.03879166666667,9.75925,6.850013888888889,-550.9458333333333
2021-05-01 06:00:00,MIDW,Midwest,62169,-3534,0,13981,2021,5,1,6,0.0,4.29,7.26,MIDW,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,23.85958325511545,64222.0,-3388.0,-2683.0,-4082.0,-3167.0,61961.0,69771.65416666666,70208.99444444444,193.5013888888889,11141.086111111112,66000.26111111112,-4513.475,0.2840519241313359,16.997541824987103,205.03879166666667,9.76838888888889,6.847861111111111,-561.4208333333333
2021-05-01 07:00:00,MIDW,Midwest,60451,-4108,1,13301,2021,5,1,7,0.0,3.78,7.73,MIDW,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0017876615599134772,23.77768640840916,62519.0,-3519.0,-3534.0,-3632.0,-3172.6666666666665,58597.0,69758.45694444445,70197.73611111111,193.50277777777777,11147.169444444444,65990.69722222222,-4510.497222222222,0.2840544069946136,17.010844498829968,205.03879166666667,9.777875,6.846125,-572.2569444444445
2021-05-01 08:00:00,MIDW,Midwest,59489,-4218,0,13286,2021,5,1,8,0.0,3.43,8.16,MIDW,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,24.251163639682392,61662.0,-3662.0,-4108.0,-3674.0,-3441.6666666666665,55939.0,69744.60972222222,70185.15833333334,193.50277777777777,11154.415277777778,65979.87083333333,-4507.968055555555,0.2840544069946136,17.026618481922085,205.03879166666667,9.787722222222222,6.844833333333333,-583.0208333333334
2021-05-01 09:00:00,MIDW,Midwest,59093,-4355,0,13494,2021,5,1,9,0.0,3.28,8.43,MIDW,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,24.896219626944152,61744.0,-4160.0,-4218.0,-3510.0,-3953.3333333333335,54785.0,69729.53611111111,70170.94583333333,193.50277777777777,11163.255555555555,65968.44027777777,-4504.952777777778,0.2840544069946136,17.045336833371636,205.03879166666667,9.7985,6.844875000000001,-594.3888888888889
2021-05-01 10:00:00,MIDW,Midwest,59374,-4068,0,13492,2021,5,1,10,0.0,3.33,8.73,MIDW,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0,24.589028613085475,63349.0,-5359.0,-4355.0,-3002.0,-4227.0,54201.0,69711.59166666666,70153.96111111112,193.50277777777777,11172.581944444444,65953.16527777778,-4502.9638888888885,0.2840544069946136,17.06519831847751,205.03879166666667,9.810361111111112,6.846138888888889,-607.9861111111111
2021-05-01 11:00:00,MIDW,Midwest,60197,-4167,1,13626,2021,5,1,11,62.53,4.03,8.86,MIDW,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.001785778063502268,24.333011893281903,66901.0,-7714.0,-4068.0,-3174.0,-4213.666666666667,54870.0,69689.44861111112,70131.66388888888,193.50416666666666,11182.229166666666,65932.24305555556,-4502.047222222222,0.28405688724192396,17.085938276604068,205.117,9.823708333333334,6.848041666666665,-624.6208333333333
2021-05-01 12:00:00,MIDW,Midwest,61188,-4249,40,14200,2021,5,1,12,230.85,6.26,8.9,MIDW,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.0700218818380744,24.85776805251641,71002.0,-10600.0,-4167.0,-3368.0,-4196.666666666667,55998.0,69661.55833333333,70103.2375,193.55833333333334,11192.62638888889,65905.63055555556,-4500.788888888889,0.2841523192215412,17.108239217465037,205.24658333333335,9.838666666666667,6.84938888888889,-645.5125
2021-05-01 13:00:00,MIDW,Midwest,63350,-4233,201,14894,2021,5,1,13,413.15,9.76,12.45,MIDW,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.33973362179703875,25.17409235345818,73780.0,-11438.0,-4249.0,-2983.0,-4161.333333333333,57125.0,69632.92777777778,70074.88472222222,193.67222222222222,11203.679166666667,65879.45555555556,-4498.258333333333,0.28441230404963286,17.13085439045734,205.41074999999998,9.856277777777777,6.853944444444445,-667.3861111111111
2021-05-01 14:00:00,MIDW,Midwest,65332,-4148,342,15187,2021,5,1,14,627.5,12.85,14.14,MIDW,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.5587778776243771,24.813332244097705,74617.0,-10319.0,-4233.0,-3454.0,-4216.333333333333,59164.0,69607.72777777778,70048.84444444445,193.45555555555555,11214.961111111112,65857.14583333333,-4495.288888888889,0.28429323163371756,17.15261984309256,205.62411111111112,9.876388888888888,6.860763888888889,-686.2555555555556
2021-05-01 15:00:00,MIDW,Midwest,66713,-4598,522,15730,2021,5,1,15,771.2,15.72,14.08,MIDW,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.8406609334235192,25.332560311785357,75071.0,-9379.0,-4148.0,-3766.0,-4210.0,61205.0,69586.1,70025.89583333333,193.36111111111111,11227.06111111111,65838.3111111111,-4492.643055555555,0.28437768303441363,17.174920176668003,205.86872222222223,9.898597222222222,6.868041666666667,-702.1638888888889
2021-05-01 16:00:00,MIDW,Midwest,67647,-3854,557,16090,2021,5,1,16,839.72,18.54,14.6,MIDW,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.875043202312502,25.27728029660351,75465.0,-8826.0,-4598.0,-3864.0,-4326.333333333333,62094.0,69567.38611111112,70006.41805555555,193.25,11239.740277777777,65823.35694444444,-4488.916666666667,0.2844042135940245,17.197036478909332,206.19048611111114,9.922666666666666,6.876652777777777,-715.9666666666667
2021-05-01 17:00:00,MIDW,Midwest,68392,-4567,588,16708,2021,5,1,17,900.03,21.52,15.87,MIDW,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.9223384731219901,26.208216341704443,75765.0,-8544.0,-3854.0,-4013.0,-4200.0,63654.0,69551.32916666666,69990.22361111111,193.1513888888889,11253.269444444444,65810.59861111111,-4486.041666666667,0.28443035109042736,17.220170002728878,206.48497222222224,9.949041666666668,6.887416666666666,-727.9152777777778
2021-05-01 18:00:00,MIDW,Midwest,69019,-4469,660,17426,2021,5,1,18,870.58,23.78,17.25,MIDW,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,1.0254975994033468,27.076244192731398,75821.0,-7880.0,-4567.0,-4525.0,-4339.666666666667,63751.0,69538.13888888889,69976.97638888888,193.13888888888889,11267.540277777778,65800.54583333334,-4483.081944444444,0.2845568801276559,17.24390388542312,206.5320972222222,9.977027777777778,6.900680555555555,-737.5027777777777
2021-05-01 19:00:00,MIDW,Midwest,69629,-4374,648,17818,2021,5,1,19,836.67,25.35,17.92,MIDW,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.9922974442215519,27.285117069659893,75830.0,-7218.0,-4469.0,-4529.0,-4296.666666666667,64359.0,69527.85,69966.42083333334,193.075,11281.865277777777,65793.54027777778,-4480.1194444444445,0.28456487913236456,17.26698443474962,206.6629305555556,10.006194444444445,6.915486111111111,-744.6888888888889
2021-05-01 20:00:00,MIDW,Midwest,70389,-4573,648,18092,2021,5,1,20,714.45,26.4,18.2,MIDW,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.9791921664626682,27.33880351179413,75441.0,-5914.0,-4374.0,-4034.0,-4470.0,65303.0,69521.08888888889,69958.8125,193.00555555555556,11296.316666666668,65789.4388888889,-4478.165277777778,0.28452251841237575,17.289511065067106,206.69008333333332,10.03636111111111,6.931472222222223,-748.8444444444444
2021-05-01 21:00:00,MIDW,Midwest,71314,-4704,560,18081,2021,5,1,21,552.12,26.73,18.13,MIDW,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.8353221957040573,26.97046539379475,74908.0,-4445.0,-4573.0,-4394.0,-4472.0,66177.0,69517.6375,69953.83888888889,192.85833333333332,11310.741666666667,65787.35694444444,-4477.844444444445,0.284333091548582,17.311376732943653,206.73138888888886,10.06726388888889,6.9479999999999995,-749.9583333333334
2021-05-01 22:00:00,MIDW,Midwest,72268,-4941,521,18044,2021,5,1,22,358.6,26.08,17.0,MIDW,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.7699583247125588,26.666272574114032,74771.0,-3520.0,-4704.0,-3956.0,-4550.333333333333,67040.0,69516.1,69950.39861111112,192.61805555555554,11323.7875,65785.3875,-4479.080555555555,0.2840072362473152,17.331020949776907,206.78531944444444,10.098291666666666,6.9636249999999995,-749.0638888888889
2021-05-01 23:00:00,MIDW,Midwest,72710,-5272,401,17964,2021,5,1,23,166.62,24.55,15.3,MIDW,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,121,0.8717063187093218,-0.4900286664290592,5,-0.9749279121818236,-0.2225209339563146,1,0.5891081108874818,26.39086808973248,74637.0,-2581.0,-4941.0,-3999.0,-4739.333333333333,67666.0,69515.37777777777,69947.27777777778,192.38472222222222,11336.058333333332,65782.86111111111,-4481.297222222222,0.2836946644589161,17.34953281060056,206.8593472222222,10.129916666666666,6.977347222222222,-746.9027777777778
2021-05-02 00:00:00,MIDW,Midwest,72249,-4727,247,17223,2021,5,2,0,19.05,22.36,14.65,MIDW,0.0,1.0,0.49999999999999994,-0.8660254037844387,122,0.8631421280499114,-0.5049610547215204,6,-0.7818314824680299,0.6234898018587334,1,0.36209575746914124,25.248482716157973,74193.0,-2469.0,-5272.0,-3668.0,-4972.333333333333,68069.0,69513.09305555555,69942.725,192.3972222222222,11346.7375,65779.22083333334,-4482.609722222222,0.283730919546646,17.365906469910517,206.88580555555555,10.163430555555555,6.989680555555556,-744.9027777777778
2021-05-02 01:00:00,MIDW,Midwest,71539,-4589,58,16566,2021,5,2,1,0.0,20.52,13.02,MIDW,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,122,0.8631421280499114,-0.5049610547215204,6,-0.7818314824680299,0.6234898018587334,1,0.08560001180689818,24.44913440677716,73609.0,-2518.0,-4727.0,-3827.0,-4980.0,68214.0,69506.08472222222,69933.60833333334,192.45833333333334,11355.7,65772.40972222222,-4482.790277777778,0.2838230479553197,17.380532965155766,206.88580555555555,10.196041666666666,7.000374999999999,-744.5763888888889
2021-05-02 02:00:00,MIDW,Midwest,71520,-4514,3,15546,2021,5,2,2,0.0,19.72,13.17,MIDW,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,122,0.8631421280499114,-0.5049610547215204,6,-0.7818314824680299,0.6234898018587334,1,0.004388081969371188,22.739040765281494,73635.0,-1959.0,-4589.0,-4196.0,-4862.666666666667,67757.0,69497.57222222222,69923.57916666666,192.4625,11361.372222222222,65763.59444444445,-4483.179166666667,0.2838291425136105,17.39080778892331,206.88580555555555,10.22861111111111,7.0124305555555555,-745.4555555555555
