YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,datetime
2019,8,15,21,495.38,25.66,1.99,MIDW,2019-08-15 21:00:00
2019,8,15,22,319.77,24.9,1.65,MIDW,2019-08-15 22:00:00
2019,8,15,23,149.07,23.69,2.19,MIDW,2019-08-15 23:00:00
2019,8,16,0,18.88,21.83,3.43,MIDW,2019-08-16 00:00:00
2019,8,16,1,0.0,20.44,3.91,MIDW,2019-08-16 01:00:00
2019,8,16,2,0.0,19.73,3.51,MIDW,2019-08-16 02:00:00
2019,8,16,3,0.0,19.37,2.66,MIDW,2019-08-16 03:00:00
2019,8,16,4,0.0,19.09,3.75,MIDW,2019-08-16 04:00:00
2019,8,16,5,0.0,18.69,4.28,MIDW,2019-08-16 05:00:00
2019,8,16,6,0.0,18.65,5.02,MIDW,2019-08-16 06:00:00
2019,8,16,7,0.0,18.28,5.27,MIDW,2019-08-16 07:00:00
2019,8,16,8,0.0,18.17,5.49,MIDW,2019-08-16 08:00:00
2019,8,16,9,0.0,17.86,5.04,MIDW,2019-08-16 09:00:00
2019,8,16,10,0.0,18.36,5.72,MIDW,2019-08-16 10:00:00
2019,8,16,11,22.48,18.35,5.05,MIDW,2019-08-16 11:00:00
2019,8,16,12,113.03,18.92,4.66,MIDW,2019-08-16 12:00:00
2019,8,16,13,202.5,19.59,5.47,MIDW,2019-08-16 13:00:00
2019,8,16,14,311.52,20.36,6.22,MIDW,2019-08-16 14:00:00
2019,8,16,15,479.92,22.66,6.85,MIDW,2019-08-16 15:00:00
2019,8,16,16,486.42,25.06,7.32,MIDW,2019-08-16 16:00:00
2019,8,16,17,591.53,26.67,7.27,MIDW,2019-08-16 17:00:00
2019,8,16,18,510.58,27.56,7.11,MIDW,2019-08-16 18:00:00
2019,8,16,19,494.23,28.0,7.2,MIDW,2019-08-16 19:00:00
2019,8,16,20,418.45,28.01,7.09,MIDW,2019-08-16 20:00:00
2019,8,16,21,311.15,27.79,6.85,MIDW,2019-08-16 21:00:00
2019,8,16,22,205.93,26.98,6.38,MIDW,2019-08-16 22:00:00
2019,8,16,23,100.78,26.07,6.15,MIDW,2019-08-16 23:00:00
2019,8,17,0,10.9,24.18,6.68,MIDW,2019-08-17 00:00:00
2019,8,17,1,0.0,22.9,7.09,MIDW,2019-08-17 01:00:00
2019,8,17,2,0.0,21.91,6.69,MIDW,2019-08-17 02:00:00
2019,8,17,3,0.0,20.65,5.93,MIDW,2019-08-17 03:00:00
2019,8,17,4,0.0,19.67,4.78,MIDW,2019-08-17 04:00:00
2019,8,17,5,0.0,19.47,3.9,MIDW,2019-08-17 05:00:00
2019,8,17,6,0.0,19.18,3.69,MIDW,2019-08-17 06:00:00
2019,8,17,7,0.0,19.3,3.06,MIDW,2019-08-17 07:00:00
2019,8,17,8,0.0,18.94,2.59,MIDW,2019-08-17 08:00:00
2019,8,17,9,0.0,18.05,2.99,MIDW,2019-08-17 09:00:00
2019,8,17,10,0.0,17.59,3.02,MIDW,2019-08-17 10:00:00
2019,8,17,11,17.25,18.14,2.9,MIDW,2019-08-17 11:00:00
2019,8,17,12,73.4,20.4,3.07,MIDW,2019-08-17 12:00:00
2019,8,17,13,141.85,23.19,1.42,MIDW,2019-08-17 13:00:00
2019,8,17,14,252.3,24.91,1.56,MIDW,2019-08-17 14:00:00
2019,8,17,15,242.38,25.54,2.13,MIDW,2019-08-17 15:00:00
2019,8,17,16,259.05,25.45,2.86,MIDW,2019-08-17 16:00:00
2019,8,17,17,231.4,26.18,3.8,MIDW,2019-08-17 17:00:00
2019,8,17,18,202.77,27.57,4.47,MIDW,2019-08-17 18:00:00
2019,8,17,19,134.27,27.4,4.55,MIDW,2019-08-17 19:00:00
2019,8,17,20,264.7,26.12,5.0,MIDW,2019-08-17 20:00:00
2019,8,17,21,261.95,24.52,5.98,MIDW,2019-08-17 21:00:00
2019,8,17,22,195.82,23.68,5.25,MIDW,2019-08-17 22:00:00
2019,8,17,23,65.7,23.27,4.12,MIDW,2019-08-17 23:00:00
2019,8,18,0,13.35,22.86,3.94,MIDW,2019-08-18 00:00:00
2019,8,18,1,0.0,22.74,3.96,MIDW,2019-08-18 01:00:00
2019,8,18,2,0.0,22.49,4.34,MIDW,2019-08-18 02:00:00
2019,8,18,3,0.0,22.18,4.45,MIDW,2019-08-18 03:00:00
2019,8,18,4,0.0,21.58,4.89,MIDW,2019-08-18 04:00:00
2019,8,18,5,0.0,21.11,5.66,MIDW,2019-08-18 05:00:00
2019,8,18,6,0.0,20.84,5.8,MIDW,2019-08-18 06:00:00
2019,8,18,7,0.0,20.81,5.31,MIDW,2019-08-18 07:00:00
2019,8,18,8,0.0,20.96,2.85,MIDW,2019-08-18 08:00:00
2019,8,18,9,0.0,21.47,0.56,MIDW,2019-08-18 09:00:00
2019,8,18,10,0.0,20.89,2.75,MIDW,2019-08-18 10:00:00
2019,8,18,11,10.77,21.17,4.62,MIDW,2019-08-18 11:00:00
2019,8,18,12,17.23,21.87,5.7,MIDW,2019-08-18 12:00:00
2019,8,18,13,28.0,22.54,5.93,MIDW,2019-08-18 13:00:00
2019,8,18,14,44.95,23.9,6.76,MIDW,2019-08-18 14:00:00
2019,8,18,15,151.93,24.85,6.45,MIDW,2019-08-18 15:00:00
2019,8,18,16,402.62,25.39,6.08,MIDW,2019-08-18 16:00:00
2019,8,18,17,611.6,25.99,5.92,MIDW,2019-08-18 17:00:00
2019,8,18,18,685.7,26.93,5.82,MIDW,2019-08-18 18:00:00
2019,8,18,19,532.33,26.54,5.68,MIDW,2019-08-18 19:00:00
2019,8,18,20,477.62,25.87,5.39,MIDW,2019-08-18 20:00:00
2019,8,18,21,283.38,25.32,5.37,MIDW,2019-08-18 21:00:00
2019,8,18,22,182.77,24.85,5.16,MIDW,2019-08-18 22:00:00
2019,8,18,23,110.22,24.3,5.13,MIDW,2019-08-18 23:00:00
2019,8,19,0,16.08,23.21,4.97,MIDW,2019-08-19 00:00:00
2019,8,19,1,0.0,22.42,4.57,MIDW,2019-08-19 01:00:00
2019,8,19,2,0.0,21.93,4.31,MIDW,2019-08-19 02:00:00
2019,8,19,3,0.0,21.53,3.82,MIDW,2019-08-19 03:00:00
2019,8,19,4,0.0,21.68,4.09,MIDW,2019-08-19 04:00:00
2019,8,19,5,0.0,21.12,4.76,MIDW,2019-08-19 05:00:00
2019,8,19,6,0.0,20.9,3.46,MIDW,2019-08-19 06:00:00
2019,8,19,7,0.0,20.7,2.8,MIDW,2019-08-19 07:00:00
2019,8,19,8,0.0,20.45,2.66,MIDW,2019-08-19 08:00:00
2019,8,19,9,0.0,20.23,2.73,MIDW,2019-08-19 09:00:00
2019,8,19,10,0.0,20.05,3.33,MIDW,2019-08-19 10:00:00
2019,8,19,11,31.62,19.97,3.75,MIDW,2019-08-19 11:00:00
2019,8,19,12,175.65,20.41,3.5,MIDW,2019-08-19 12:00:00
2019,8,19,13,361.25,21.4,2.82,MIDW,2019-08-19 13:00:00
2019,8,19,14,542.3,23.71,2.8,MIDW,2019-08-19 14:00:00
2019,8,19,15,654.12,25.83,2.56,MIDW,2019-08-19 15:00:00
2019,8,19,16,691.67,27.42,1.83,MIDW,2019-08-19 16:00:00
2019,8,19,17,722.95,28.66,1.01,MIDW,2019-08-19 17:00:00
2019,8,19,18,712.17,29.62,0.36,MIDW,2019-08-19 18:00:00
2019,8,19,19,660.35,30.11,0.79,MIDW,2019-08-19 19:00:00
2019,8,19,20,588.47,30.05,1.35,MIDW,2019-08-19 20:00:00
2019,8,19,21,430.52,29.46,1.57,MIDW,2019-08-19 21:00:00
2019,8,19,22,268.6,29.0,1.32,MIDW,2019-08-19 22:00:00
2019,8,19,23,102.6,28.23,0.87,MIDW,2019-08-19 23:00:00
2019,8,20,0,11.25,26.79,0.83,MIDW,2019-08-20 00:00:00
2019,8,20,1,0.0,25.21,1.87,MIDW,2019-08-20 01:00:00
2019,8,20,2,0.0,24.04,2.56,MIDW,2019-08-20 02:00:00
2019,8,20,3,0.0,23.27,2.73,MIDW,2019-08-20 03:00:00
2019,8,20,4,0.0,22.79,2.56,MIDW,2019-08-20 04:00:00
2019,8,20,5,0.0,22.63,2.2,MIDW,2019-08-20 05:00:00
2019,8,20,6,0.0,22.69,1.52,MIDW,2019-08-20 06:00:00
2019,8,20,7,0.0,22.82,0.81,MIDW,2019-08-20 07:00:00
2019,8,20,8,0.0,22.72,0.33,MIDW,2019-08-20 08:00:00
2019,8,20,9,0.0,22.41,0.31,MIDW,2019-08-20 09:00:00
2019,8,20,10,0.0,21.9,1.62,MIDW,2019-08-20 10:00:00
2019,8,20,11,16.15,21.92,3.05,MIDW,2019-08-20 11:00:00
2019,8,20,12,79.68,22.91,2.36,MIDW,2019-08-20 12:00:00
2019,8,20,13,132.18,23.78,1.88,MIDW,2019-08-20 13:00:00
2019,8,20,14,165.68,25.51,2.15,MIDW,2019-08-20 14:00:00
2019,8,20,15,81.45,26.98,2.6,MIDW,2019-08-20 15:00:00
2019,8,20,16,72.82,26.5,3.83,MIDW,2019-08-20 16:00:00
2019,8,20,17,68.55,25.71,4.57,MIDW,2019-08-20 17:00:00
2019,8,20,18,76.07,25.37,4.6,MIDW,2019-08-20 18:00:00
2019,8,20,19,126.47,24.98,5.58,MIDW,2019-08-20 19:00:00
2019,8,20,20,176.3,24.6,5.59,MIDW,2019-08-20 20:00:00
2019,8,20,21,269.15,24.44,7.54,MIDW,2019-08-20 21:00:00
2019,8,20,22,182.52,24.12,8.13,MIDW,2019-08-20 22:00:00
2019,8,20,23,90.82,23.07,7.09,MIDW,2019-08-20 23:00:00
2019,8,21,0,13.32,21.28,3.95,MIDW,2019-08-21 00:00:00
2019,8,21,1,0.0,20.75,1.03,MIDW,2019-08-21 01:00:00
2019,8,21,2,0.0,19.47,4.24,MIDW,2019-08-21 02:00:00
2019,8,21,3,0.0,19.56,6.61,MIDW,2019-08-21 03:00:00
2019,8,21,4,0.0,20.08,7.17,MIDW,2019-08-21 04:00:00
2019,8,21,5,0.0,20.31,6.9,MIDW,2019-08-21 05:00:00
2019,8,21,6,0.0,20.13,6.37,MIDW,2019-08-21 06:00:00
2019,8,21,7,0.0,19.88,5.51,MIDW,2019-08-21 07:00:00
2019,8,21,8,0.0,20.06,4.4,MIDW,2019-08-21 08:00:00
2019,8,21,9,0.0,20.26,3.66,MIDW,2019-08-21 09:00:00
2019,8,21,10,0.0,20.19,3.14,MIDW,2019-08-21 10:00:00
2019,8,21,11,28.58,20.59,2.89,MIDW,2019-08-21 11:00:00
2019,8,21,12,171.55,22.25,2.99,MIDW,2019-08-21 12:00:00
2019,8,21,13,354.7,23.8,3.27,MIDW,2019-08-21 13:00:00
2019,8,21,14,512.88,25.6,3.78,MIDW,2019-08-21 14:00:00
2019,8,21,15,568.25,26.77,4.03,MIDW,2019-08-21 15:00:00
2019,8,21,16,658.6,27.58,4.92,MIDW,2019-08-21 16:00:00
2019,8,21,17,650.88,28.04,6.38,MIDW,2019-08-21 17:00:00
2019,8,21,18,545.3,28.21,7.68,MIDW,2019-08-21 18:00:00
2019,8,21,19,449.12,28.12,8.15,MIDW,2019-08-21 19:00:00
2019,8,21,20,358.2,27.68,7.49,MIDW,2019-08-21 20:00:00
2019,8,21,21,265.35,26.87,5.85,MIDW,2019-08-21 21:00:00
2019,8,21,22,101.22,26.38,4.26,MIDW,2019-08-21 22:00:00
2019,8,21,23,44.3,25.08,4.14,MIDW,2019-08-21 23:00:00
2019,8,22,0,8.32,22.91,5.73,MIDW,2019-08-22 00:00:00
2019,8,22,1,0.0,21.7,6.85,MIDW,2019-08-22 01:00:00
2019,8,22,2,0.0,20.66,7.2,MIDW,2019-08-22 02:00:00
2019,8,22,3,0.0,19.63,6.81,MIDW,2019-08-22 03:00:00
2019,8,22,4,0.0,18.56,5.35,MIDW,2019-08-22 04:00:00
2019,8,22,5,0.0,18.88,4.09,MIDW,2019-08-22 05:00:00
2019,8,22,6,0.0,18.9,2.75,MIDW,2019-08-22 06:00:00
2019,8,22,7,0.0,19.45,1.27,MIDW,2019-08-22 07:00:00
2019,8,22,8,0.0,19.7,0.54,MIDW,2019-08-22 08:00:00
2019,8,22,9,0.0,19.05,0.93,MIDW,2019-08-22 09:00:00
2019,8,22,10,0.0,17.93,1.12,MIDW,2019-08-22 10:00:00
2019,8,22,11,20.15,17.29,2.77,MIDW,2019-08-22 11:00:00
2019,8,22,12,130.07,19.41,3.39,MIDW,2019-08-22 12:00:00
2019,8,22,13,299.05,21.82,3.87,MIDW,2019-08-22 13:00:00
2019,8,22,14,449.02,23.54,5.69,MIDW,2019-08-22 14:00:00
2019,8,22,15,653.6,24.27,6.71,MIDW,2019-08-22 15:00:00
2019,8,22,16,700.4,24.43,6.52,MIDW,2019-08-22 16:00:00
2019,8,22,17,691.25,24.49,6.21,MIDW,2019-08-22 17:00:00
2019,8,22,18,762.62,24.35,6.02,MIDW,2019-08-22 18:00:00
2019,8,22,19,714.78,23.96,5.92,MIDW,2019-08-22 19:00:00
2019,8,22,20,627.15,23.43,6.09,MIDW,2019-08-22 20:00:00
2019,8,22,21,514.17,22.88,6.31,MIDW,2019-08-22 21:00:00
2019,8,22,22,330.25,22.24,6.62,MIDW,2019-08-22 22:00:00
2019,8,22,23,132.93,21.08,6.92,MIDW,2019-08-22 23:00:00
2019,8,23,0,12.2,18.84,7.49,MIDW,2019-08-23 00:00:00
2019,8,23,1,0.0,17.67,8.4,MIDW,2019-08-23 01:00:00
2019,8,23,2,0.0,17.2,8.81,MIDW,2019-08-23 02:00:00
2019,8,23,3,0.0,16.8,8.7,MIDW,2019-08-23 03:00:00
2019,8,23,4,0.0,16.35,8.45,MIDW,2019-08-23 04:00:00
2019,8,23,5,0.0,16.18,8.33,MIDW,2019-08-23 05:00:00
2019,8,23,6,0.0,15.96,8.01,MIDW,2019-08-23 06:00:00
2019,8,23,7,0.0,15.76,7.93,MIDW,2019-08-23 07:00:00
2019,8,23,8,0.0,15.53,7.76,MIDW,2019-08-23 08:00:00
2019,8,23,9,0.0,15.17,7.34,MIDW,2019-08-23 09:00:00
2019,8,23,10,0.0,15.48,7.29,MIDW,2019-08-23 10:00:00
2019,8,23,11,32.08,16.45,7.44,MIDW,2019-08-23 11:00:00
2019,8,23,12,200.3,18.58,6.99,MIDW,2019-08-23 12:00:00
2019,8,23,13,397.23,20.03,6.74,MIDW,2019-08-23 13:00:00
2019,8,23,14,582.03,20.83,6.76,MIDW,2019-08-23 14:00:00
2019,8,23,15,733.5,21.29,6.46,MIDW,2019-08-23 15:00:00
2019,8,23,16,839.15,22.39,6.19,MIDW,2019-08-23 16:00:00
2019,8,23,17,889.25,23.22,5.98,MIDW,2019-08-23 17:00:00
2019,8,23,18,878.8,23.2,6.03,MIDW,2019-08-23 18:00:00
2019,8,23,19,704.67,22.48,6.36,MIDW,2019-08-23 19:00:00
2019,8,23,20,665.72,22.03,6.79,MIDW,2019-08-23 20:00:00
2019,8,23,21,527.03,21.78,6.97,MIDW,2019-08-23 21:00:00
2019,8,23,22,334.42,20.98,6.99,MIDW,2019-08-23 22:00:00
2019,8,23,23,143.85,19.61,6.86,MIDW,2019-08-23 23:00:00
2019,8,24,0,11.52,16.98,6.85,MIDW,2019-08-24 00:00:00
2019,8,24,1,0.0,15.47,6.74,MIDW,2019-08-24 01:00:00
2019,8,24,2,0.0,14.88,6.37,MIDW,2019-08-24 02:00:00
2019,8,24,3,0.0,14.55,6.12,MIDW,2019-08-24 03:00:00
2019,8,24,4,0.0,14.41,5.78,MIDW,2019-08-24 04:00:00
2019,8,24,5,0.0,14.38,5.4,MIDW,2019-08-24 05:00:00
2019,8,24,6,0.0,14.35,5.23,MIDW,2019-08-24 06:00:00
2019,8,24,7,0.0,14.27,5.31,MIDW,2019-08-24 07:00:00
2019,8,24,8,0.0,14.13,5.56,MIDW,2019-08-24 08:00:00
2019,8,24,9,0.0,14.03,5.54,MIDW,2019-08-24 09:00:00
2019,8,24,10,0.0,13.86,5.86,MIDW,2019-08-24 10:00:00
2019,8,24,11,28.35,14.93,6.72,MIDW,2019-08-24 11:00:00
2019,8,24,12,189.65,17.94,6.66,MIDW,2019-08-24 12:00:00
2019,8,24,13,387.88,19.65,6.35,MIDW,2019-08-24 13:00:00
2019,8,24,14,573.1,20.96,6.16,MIDW,2019-08-24 14:00:00
2019,8,24,15,726.3,22.05,5.87,MIDW,2019-08-24 15:00:00
2019,8,24,16,819.7,22.92,5.94,MIDW,2019-08-24 16:00:00
2019,8,24,17,804.28,23.54,6.19,MIDW,2019-08-24 17:00:00
2019,8,24,18,792.45,23.79,6.53,MIDW,2019-08-24 18:00:00
2019,8,24,19,699.2,23.63,6.82,MIDW,2019-08-24 19:00:00
2019,8,24,20,631.15,23.12,6.82,MIDW,2019-08-24 20:00:00
2019,8,24,21,494.3,22.34,6.69,MIDW,2019-08-24 21:00:00
2019,8,24,22,321.45,21.4,6.49,MIDW,2019-08-24 22:00:00
2019,8,24,23,143.4,20.07,6.27,MIDW,2019-08-24 23:00:00
2019,8,25,0,10.43,17.32,6.7,MIDW,2019-08-25 00:00:00
2019,8,25,1,0.0,16.21,7.27,MIDW,2019-08-25 01:00:00
2019,8,25,2,0.0,16.11,7.29,MIDW,2019-08-25 02:00:00
2019,8,25,3,0.0,16.04,6.85,MIDW,2019-08-25 03:00:00
2019,8,25,4,0.0,15.99,7.58,MIDW,2019-08-25 04:00:00
2019,8,25,5,0.0,15.95,8.53,MIDW,2019-08-25 05:00:00
2019,8,25,6,0.0,15.27,8.14,MIDW,2019-08-25 06:00:00
2019,8,25,7,0.0,14.48,7.51,MIDW,2019-08-25 07:00:00
2019,8,25,8,0.0,14.24,7.12,MIDW,2019-08-25 08:00:00
2019,8,25,9,0.0,14.49,6.95,MIDW,2019-08-25 09:00:00
2019,8,25,10,0.0,14.64,6.77,MIDW,2019-08-25 10:00:00
2019,8,25,11,17.35,14.93,6.63,MIDW,2019-08-25 11:00:00
2019,8,25,12,139.27,16.89,6.21,MIDW,2019-08-25 12:00:00
2019,8,25,13,344.35,18.36,5.9,MIDW,2019-08-25 13:00:00
2019,8,25,14,484.05,19.82,6.21,MIDW,2019-08-25 14:00:00
2019,8,25,15,543.17,22.0,5.93,MIDW,2019-08-25 15:00:00
2019,8,25,16,747.22,23.32,5.88,MIDW,2019-08-25 16:00:00
2019,8,25,17,701.85,23.48,6.34,MIDW,2019-08-25 17:00:00
2019,8,25,18,783.92,24.23,6.8,MIDW,2019-08-25 18:00:00
2019,8,25,19,678.47,24.47,6.97,MIDW,2019-08-25 19:00:00
2019,8,25,20,532.33,24.6,6.96,MIDW,2019-08-25 20:00:00
2019,8,25,21,390.23,24.29,7.1,MIDW,2019-08-25 21:00:00
2019,8,25,22,218.52,23.61,6.91,MIDW,2019-08-25 22:00:00
2019,8,25,23,87.88,22.06,6.5,MIDW,2019-08-25 23:00:00
2019,8,26,0,6.62,19.17,6.9,MIDW,2019-08-26 00:00:00
2019,8,26,1,0.0,18.26,7.72,MIDW,2019-08-26 01:00:00
2019,8,26,2,0.0,18.16,8.48,MIDW,2019-08-26 02:00:00
2019,8,26,3,0.0,18.33,8.98,MIDW,2019-08-26 03:00:00
2019,8,26,4,0.0,18.68,8.73,MIDW,2019-08-26 04:00:00
2019,8,26,5,0.0,18.79,8.5,MIDW,2019-08-26 05:00:00
2019,8,26,6,0.0,18.74,7.57,MIDW,2019-08-26 06:00:00
2019,8,26,7,0.0,18.61,7.21,MIDW,2019-08-26 07:00:00
2019,8,26,8,0.0,18.34,7.35,MIDW,2019-08-26 08:00:00
2019,8,26,9,0.0,18.15,7.03,MIDW,2019-08-26 09:00:00
2019,8,26,10,0.0,17.93,6.68,MIDW,2019-08-26 10:00:00
2019,8,26,11,11.65,17.66,6.61,MIDW,2019-08-26 11:00:00
2019,8,26,12,44.75,17.71,6.34,MIDW,2019-08-26 12:00:00
2019,8,26,13,110.8,18.0,5.82,MIDW,2019-08-26 13:00:00
2019,8,26,14,159.07,18.86,6.09,MIDW,2019-08-26 14:00:00
2019,8,26,15,257.1,20.16,6.49,MIDW,2019-08-26 15:00:00
2019,8,26,16,214.3,21.51,6.95,MIDW,2019-08-26 16:00:00
2019,8,26,17,268.35,22.92,7.68,MIDW,2019-08-26 17:00:00
2019,8,26,18,402.3,24.02,8.09,MIDW,2019-08-26 18:00:00
2019,8,26,19,338.8,24.91,8.24,MIDW,2019-08-26 19:00:00
2019,8,26,20,300.2,25.55,7.9,MIDW,2019-08-26 20:00:00
2019,8,26,21,212.27,25.28,6.94,MIDW,2019-08-26 21:00:00
2019,8,26,22,122.75,24.74,7.09,MIDW,2019-08-26 22:00:00
2019,8,26,23,55.95,24.0,8.23,MIDW,2019-08-26 23:00:00
2019,8,27,0,5.62,22.37,9.24,MIDW,2019-08-27 00:00:00
2019,8,27,1,0.0,21.52,8.68,MIDW,2019-08-27 01:00:00
2019,8,27,2,0.0,21.06,8.71,MIDW,2019-08-27 02:00:00
2019,8,27,3,0.0,20.7,8.43,MIDW,2019-08-27 03:00:00
2019,8,27,4,0.0,20.28,7.84,MIDW,2019-08-27 04:00:00
2019,8,27,5,0.0,19.77,6.87,MIDW,2019-08-27 05:00:00
2019,8,27,6,0.0,19.04,5.41,MIDW,2019-08-27 06:00:00
2019,8,27,7,0.0,18.53,4.73,MIDW,2019-08-27 07:00:00
2019,8,27,8,0.0,19.12,6.01,MIDW,2019-08-27 08:00:00
2019,8,27,9,0.0,19.03,5.81,MIDW,2019-08-27 09:00:00
2019,8,27,10,0.0,18.85,6.1,MIDW,2019-08-27 10:00:00
2019,8,27,11,14.82,18.52,6.49,MIDW,2019-08-27 11:00:00
2019,8,27,12,116.85,18.93,5.78,MIDW,2019-08-27 12:00:00
2019,8,27,13,290.05,20.02,5.14,MIDW,2019-08-27 13:00:00
2019,8,27,14,439.0,21.99,4.95,MIDW,2019-08-27 14:00:00
2019,8,27,15,684.47,24.19,5.47,MIDW,2019-08-27 15:00:00
2019,8,27,16,800.03,25.47,6.45,MIDW,2019-08-27 16:00:00
2019,8,27,17,757.33,26.11,7.54,MIDW,2019-08-27 17:00:00
2019,8,27,18,770.88,26.33,8.16,MIDW,2019-08-27 18:00:00
2019,8,27,19,672.75,26.24,8.46,MIDW,2019-08-27 19:00:00
2019,8,27,20,591.08,25.97,8.54,MIDW,2019-08-27 20:00:00
2019,8,27,21,461.98,25.5,8.82,MIDW,2019-08-27 21:00:00
2019,8,27,22,294.02,24.65,8.89,MIDW,2019-08-27 22:00:00
2019,8,27,23,127.95,23.29,8.38,MIDW,2019-08-27 23:00:00
2019,8,28,0,7.3,20.96,8.66,MIDW,2019-08-28 00:00:00
2019,8,28,1,0.0,19.69,9.17,MIDW,2019-08-28 01:00:00
2019,8,28,2,0.0,18.78,9.28,MIDW,2019-08-28 02:00:00
2019,8,28,3,0.0,17.85,9.28,MIDW,2019-08-28 03:00:00
2019,8,28,4,0.0,16.98,8.99,MIDW,2019-08-28 04:00:00
2019,8,28,5,0.0,16.06,8.24,MIDW,2019-08-28 05:00:00
2019,8,28,6,0.0,15.25,7.93,MIDW,2019-08-28 06:00:00
2019,8,28,7,0.0,14.79,8.04,MIDW,2019-08-28 07:00:00
2019,8,28,8,0.0,14.38,8.06,MIDW,2019-08-28 08:00:00
2019,8,28,9,0.0,13.97,7.96,MIDW,2019-08-28 09:00:00
2019,8,28,10,0.0,13.54,7.82,MIDW,2019-08-28 10:00:00
2019,8,28,11,22.5,13.36,7.55,MIDW,2019-08-28 11:00:00
2019,8,28,12,174.77,14.71,6.5,MIDW,2019-08-28 12:00:00
2019,8,28,13,369.77,17.45,7.31,MIDW,2019-08-28 13:00:00
2019,8,28,14,555.4,20.14,10.0,MIDW,2019-08-28 14:00:00
2019,8,28,15,709.1,21.59,11.22,MIDW,2019-08-28 15:00:00
2019,8,28,16,813.08,22.45,11.9,MIDW,2019-08-28 16:00:00
2019,8,28,17,867.83,23.08,12.01,MIDW,2019-08-28 17:00:00
2019,8,28,18,793.95,23.52,11.83,MIDW,2019-08-28 18:00:00
2019,8,28,19,782.58,23.71,11.66,MIDW,2019-08-28 19:00:00
2019,8,28,20,673.05,23.56,11.45,MIDW,2019-08-28 20:00:00
2019,8,28,21,510.58,23.15,11.07,MIDW,2019-08-28 21:00:00
2019,8,28,22,314.42,22.46,10.33,MIDW,2019-08-28 22:00:00
2019,8,28,23,125.82,21.14,9.04,MIDW,2019-08-28 23:00:00
2019,8,29,0,6.57,18.52,8.51,MIDW,2019-08-29 00:00:00
2019,8,29,1,0.0,17.18,8.16,MIDW,2019-08-29 01:00:00
2019,8,29,2,0.0,16.3,7.57,MIDW,2019-08-29 02:00:00
2019,8,29,3,0.0,15.54,7.1,MIDW,2019-08-29 03:00:00
2019,8,29,4,0.0,14.87,6.76,MIDW,2019-08-29 04:00:00
2019,8,29,5,0.0,14.26,6.25,MIDW,2019-08-29 05:00:00
2019,8,29,6,0.0,13.74,5.82,MIDW,2019-08-29 06:00:00
2019,8,29,7,0.0,13.31,5.5,MIDW,2019-08-29 07:00:00
2019,8,29,8,0.0,12.98,5.51,MIDW,2019-08-29 08:00:00
2019,8,29,9,0.0,12.66,5.47,MIDW,2019-08-29 09:00:00
2019,8,29,10,0.0,12.39,5.44,MIDW,2019-08-29 10:00:00
2019,8,29,11,23.0,12.81,5.72,MIDW,2019-08-29 11:00:00
2019,8,29,12,180.12,15.84,5.4,MIDW,2019-08-29 12:00:00
2019,8,29,13,371.23,18.32,4.8,MIDW,2019-08-29 13:00:00
2019,8,29,14,547.22,21.85,7.08,MIDW,2019-08-29 14:00:00
2019,8,29,15,663.33,24.26,9.17,MIDW,2019-08-29 15:00:00
2019,8,29,16,771.55,25.95,10.6,MIDW,2019-08-29 16:00:00
2019,8,29,17,776.92,27.12,11.76,MIDW,2019-08-29 17:00:00
2019,8,29,18,775.53,27.87,12.54,MIDW,2019-08-29 18:00:00
2019,8,29,19,739.8,27.71,12.78,MIDW,2019-08-29 19:00:00
2019,8,29,20,609.58,27.56,12.6,MIDW,2019-08-29 20:00:00
2019,8,29,21,442.58,27.52,12.55,MIDW,2019-08-29 21:00:00
2019,8,29,22,247.48,27.08,11.86,MIDW,2019-08-29 22:00:00
2019,8,29,23,98.0,26.4,10.96,MIDW,2019-08-29 23:00:00
2019,8,30,0,4.72,25.07,10.06,MIDW,2019-08-30 00:00:00
2019,8,30,1,0.0,23.37,9.31,MIDW,2019-08-30 01:00:00
2019,8,30,2,0.0,20.55,8.83,MIDW,2019-08-30 02:00:00
2019,8,30,3,0.0,18.12,7.89,MIDW,2019-08-30 03:00:00
2019,8,30,4,0.0,17.07,8.16,MIDW,2019-08-30 04:00:00
2019,8,30,5,0.0,16.55,8.38,MIDW,2019-08-30 05:00:00
2019,8,30,6,0.0,15.94,8.19,MIDW,2019-08-30 06:00:00
2019,8,30,7,0.0,15.44,7.94,MIDW,2019-08-30 07:00:00
2019,8,30,8,0.0,14.91,7.58,MIDW,2019-08-30 08:00:00
2019,8,30,9,0.0,14.2,6.87,MIDW,2019-08-30 09:00:00
2019,8,30,10,0.0,13.36,6.14,MIDW,2019-08-30 10:00:00
2019,8,30,11,15.48,13.21,5.76,MIDW,2019-08-30 11:00:00
2019,8,30,12,118.8,15.12,4.86,MIDW,2019-08-30 12:00:00
2019,8,30,13,275.8,17.2,3.99,MIDW,2019-08-30 13:00:00
2019,8,30,14,424.58,19.86,4.19,MIDW,2019-08-30 14:00:00
2019,8,30,15,539.62,20.96,3.94,MIDW,2019-08-30 15:00:00
2019,8,30,16,678.95,21.74,3.76,MIDW,2019-08-30 16:00:00
2019,8,30,17,606.53,22.39,3.39,MIDW,2019-08-30 17:00:00
